user_id,file_id,rating,ll_orig,mean_ll_pert,std_ll_pert,curvature_z,n_perturb_used,pred_rating
57,0,4.0,-inf,-inf,0.0,0.0,0,3.78
58,0,3.0,-inf,-inf,0.0,0.0,0,3.78
59,0,4.0,-inf,-inf,0.0,0.0,0,3.78
60,0,4.0,-inf,-inf,0.0,0.0,0,3.78
61,0,5.0,-2.5316,-3.8421,0.2722,4.8147,8,4.58
62,0,2.0,-inf,-inf,0.0,0.0,0,3.78
68,0,5.0,-inf,-inf,0.0,0.0,0,3.78
69,0,4.0,-inf,-inf,0.0,0.0,0,3.78
70,0,4.0,-inf,-inf,0.0,0.0,0,3.78
71,0,4.0,-inf,-inf,0.0,0.0,0,3.78
72,0,4.0,-inf,-inf,0.0,0.0,0,3.78
73,0,5.0,-inf,-inf,0.0,0.0,0,3.78
74,0,4.0,-inf,-inf,0.0,0.0,0,3.78
75,0,5.0,-inf,-inf,0.0,0.0,0,3.78
76,0,2.0,-inf,-inf,0.0,0.0,0,3.78
77,0,3.0,-inf,-inf,0.0,0.0,0,3.78
78,0,4.0,-inf,-inf,0.0,0.0,0,3.78
79,0,4.0,-3.7786,-5.5704,0.4192,4.2744,8,4.07
0,1,5.0,-inf,-inf,0.0,0.0,0,3.78
1,1,5.0,-inf,-inf,0.0,0.0,0,3.78
2,1,4.0,-inf,-inf,0.0,0.0,0,3.78
3,1,5.0,-inf,-inf,0.0,0.0,0,3.78
4,1,5.0,-inf,-inf,0.0,0.0,0,3.78
5,1,4.0,-inf,-inf,0.0,0.0,0,3.78
6,1,4.0,-inf,-inf,0.0,0.0,0,3.78
7,1,4.0,-inf,-inf,0.0,0.0,0,3.78
8,1,2.0,-inf,-inf,0.0,0.0,0,3.78
9,1,4.0,-inf,-inf,0.0,0.0,0,3.78
10,1,4.0,-inf,-inf,0.0,0.0,0,3.78
11,1,4.0,-inf,-inf,0.0,0.0,0,3.78
12,1,5.0,-inf,-inf,0.0,0.0,0,3.78
13,1,2.0,-2.9195,-4.3299,0.4379,3.2206,8,3.23
14,1,5.0,-inf,-inf,0.0,0.0,0,3.78
15,1,2.0,-inf,-inf,0.0,0.0,0,3.78
16,1,4.0,-inf,-inf,0.0,0.0,0,3.78
17,1,4.0,-1.7913,-2.898,0.1845,5.998,8,3.65
18,1,3.0,-inf,-inf,0.0,0.0,0,3.78
19,1,5.0,-inf,-inf,0.0,0.0,0,3.78
20,1,5.0,-inf,-inf,0.0,0.0,0,3.78
21,1,4.0,-3.2703,-4.9201,0.4129,3.996,8,3.96
22,1,4.0,-inf,-inf,0.0,0.0,0,3.78
23,1,3.0,-inf,-inf,0.0,0.0,0,3.78
24,1,1.0,-1.8543,-2.975,0.3286,3.41,8,2.03
25,1,4.0,-2.6162,-3.9927,0.4758,2.8932,8,3.84
26,1,4.0,-inf,-inf,0.0,0.0,0,3.78
27,1,2.0,-inf,-inf,0.0,0.0,0,3.78
28,1,4.0,-inf,-inf,0.0,0.0,0,3.78
29,1,4.0,-inf,-inf,0.0,0.0,0,3.78
30,1,3.0,-inf,-inf,0.0,0.0,0,3.78
31,1,5.0,-inf,-inf,0.0,0.0,0,3.78
32,1,4.0,-inf,-inf,0.0,0.0,0,3.78
33,1,5.0,-inf,-inf,0.0,0.0,0,3.78
34,1,4.0,-inf,-inf,0.0,0.0,0,3.78
35,1,2.0,-inf,-inf,0.0,0.0,0,3.78
36,1,4.0,-3.0823,-4.4938,0.2959,4.7698,8,4.07
37,1,2.0,-1.8528,-3.121,0.2961,4.2825,8,1.68
38,1,4.0,-inf,-inf,0.0,0.0,0,3.78
39,1,3.0,-inf,-inf,0.0,0.0,0,3.78
40,1,2.0,-inf,-inf,0.0,0.0,0,3.78
41,1,5.0,-3.1075,-4.3355,0.2172,5.6551,8,4.33
42,1,4.0,-inf,-inf,0.0,0.0,0,3.78
43,1,5.0,-3.5225,-5.0336,0.7525,2.0082,8,3.31
44,1,4.0,-2.6596,-4.0911,0.3401,4.2095,8,3.92
45,1,4.0,-inf,-inf,0.0,0.0,0,3.78
46,1,5.0,-inf,-inf,0.0,0.0,0,3.78
47,1,4.0,-inf,-inf,0.0,0.0,0,3.78
48,1,3.0,-inf,-inf,0.0,0.0,0,3.78
49,1,4.0,-inf,-inf,0.0,0.0,0,3.78
50,1,4.0,-inf,-inf,0.0,0.0,0,3.78
51,1,4.0,-4.2971,-6.1997,0.77,2.471,8,4.09
52,1,2.0,-inf,-inf,0.0,0.0,0,3.78
53,1,5.0,-inf,-inf,0.0,0.0,0,3.78
54,1,5.0,-inf,-inf,0.0,0.0,0,3.78
55,1,5.0,-inf,-inf,0.0,0.0,0,3.78
56,1,5.0,-inf,-inf,0.0,0.0,0,3.78
57,1,2.0,-inf,-inf,0.0,0.0,0,3.78
58,1,2.0,-inf,-inf,0.0,0.0,0,3.78
59,1,5.0,-inf,-inf,0.0,0.0,0,3.78
60,1,4.0,-inf,-inf,0.0,0.0,0,3.78
61,1,5.0,-2.5913,-3.764,0.3478,3.3717,8,4.4
62,1,2.0,-inf,-inf,0.0,0.0,0,3.78
63,1,5.0,-inf,-inf,0.0,0.0,0,3.78
64,1,5.0,-inf,-inf,0.0,0.0,0,3.78
65,1,4.0,-inf,-inf,0.0,0.0,0,3.78
66,1,4.0,-inf,-inf,0.0,0.0,0,3.78
67,1,2.0,-inf,-inf,0.0,0.0,0,3.78
68,1,4.0,-inf,-inf,0.0,0.0,0,3.78
69,1,5.0,-inf,-inf,0.0,0.0,0,3.78
70,1,5.0,-inf,-inf,0.0,0.0,0,3.78
71,1,3.0,-inf,-inf,0.0,0.0,0,3.78
72,1,5.0,-2.7644,-3.6792,0.2816,3.2483,8,4.52
73,1,4.0,-inf,-inf,0.0,0.0,0,3.78
74,1,2.0,-inf,-inf,0.0,0.0,0,3.78
75,1,4.0,-2.6558,-3.7139,0.4105,2.5778,8,4.02
0,2,5.0,-inf,-inf,0.0,0.0,0,3.78
1,2,4.0,-inf,-inf,0.0,0.0,0,3.78
2,2,4.0,-inf,-inf,0.0,0.0,0,3.78
3,2,5.0,-2.934,-4.4395,0.2792,5.3924,8,4.72
4,2,5.0,-inf,-inf,0.0,0.0,0,3.78
5,2,3.0,-inf,-inf,0.0,0.0,0,3.78
6,2,4.0,-inf,-inf,0.0,0.0,0,3.78
7,2,4.0,-inf,-inf,0.0,0.0,0,3.78
8,2,1.0,-inf,-inf,0.0,0.0,0,3.78
9,2,3.0,-inf,-inf,0.0,0.0,0,3.78
10,2,4.0,-inf,-inf,0.0,0.0,0,3.78
11,2,3.0,-inf,-inf,0.0,0.0,0,3.78
12,2,5.0,-inf,-inf,0.0,0.0,0,3.78
13,2,4.0,-3.1493,-4.4915,0.3102,4.3264,8,3.84
14,2,5.0,-inf,-inf,0.0,0.0,0,3.78
15,2,3.0,-inf,-inf,0.0,0.0,0,3.78
16,2,4.0,-inf,-inf,0.0,0.0,0,3.78
17,2,4.0,-inf,-inf,0.0,0.0,0,3.78
18,2,3.0,-inf,-inf,0.0,0.0,0,3.78
19,2,5.0,-inf,-inf,0.0,0.0,0,3.78
20,2,4.0,-inf,-inf,0.0,0.0,0,3.78
21,2,4.0,-3.2703,-4.6043,0.3628,3.6773,8,4.03
22,2,4.0,-inf,-inf,0.0,0.0,0,3.78
23,2,2.0,-inf,-inf,0.0,0.0,0,3.78
24,2,2.0,-inf,-inf,0.0,0.0,0,3.78
25,2,3.0,-2.2828,-3.7152,0.2373,6.035,8,3.36
26,2,5.0,-inf,-inf,0.0,0.0,0,3.78
27,2,2.0,-inf,-inf,0.0,0.0,0,3.78
28,2,4.0,-inf,-inf,0.0,0.0,0,3.78
29,2,5.0,-inf,-inf,0.0,0.0,0,3.78
30,2,4.0,-inf,-inf,0.0,0.0,0,3.78
31,2,4.0,-inf,-inf,0.0,0.0,0,3.78
32,2,4.0,-1.7471,-2.7593,0.1017,9.9527,8,3.85
33,2,5.0,-inf,-inf,0.0,0.0,0,3.78
34,2,4.0,-inf,-inf,0.0,0.0,0,3.78
35,2,2.0,-inf,-inf,0.0,0.0,0,3.78
36,2,4.0,-3.4194,-4.663,1.1624,1.0699,8,3.39
37,2,1.0,-1.9558,-3.178,0.2609,4.6848,8,2.13
38,2,4.0,-inf,-inf,0.0,0.0,0,3.78
39,2,3.0,-inf,-inf,0.0,0.0,0,3.78
40,2,2.0,-inf,-inf,0.0,0.0,0,3.78
41,2,5.0,-3.8243,-5.7721,0.4514,4.3147,8,4.41
42,2,4.0,-inf,-inf,0.0,0.0,0,3.78
43,2,5.0,-3.7286,-5.8617,0.6879,3.1008,8,4.69
44,2,4.0,-2.5305,-3.8811,0.4461,3.0275,8,3.66
45,2,4.0,-inf,-inf,0.0,0.0,0,3.78
46,2,5.0,-inf,-inf,0.0,0.0,0,3.78
47,2,4.0,-inf,-inf,0.0,0.0,0,3.78
48,2,2.0,-inf,-inf,0.0,0.0,0,3.78
49,2,3.0,-inf,-inf,0.0,0.0,0,3.78
50,2,5.0,-inf,-inf,0.0,0.0,0,3.78
51,2,4.0,-3.3756,-4.9907,0.2848,5.6708,8,4.27
52,2,1.0,-inf,-inf,0.0,0.0,0,3.78
53,2,5.0,-inf,-inf,0.0,0.0,0,3.78
54,2,4.0,-inf,-inf,0.0,0.0,0,3.78
55,2,5.0,-inf,-inf,0.0,0.0,0,3.78
56,2,4.0,-inf,-inf,0.0,0.0,0,3.78
57,2,4.0,-inf,-inf,0.0,0.0,0,3.78
58,2,3.0,-inf,-inf,0.0,0.0,0,3.78
59,2,4.0,-inf,-inf,0.0,0.0,0,3.78
60,2,2.0,-inf,-inf,0.0,0.0,0,3.78
61,2,5.0,-inf,-inf,0.0,0.0,0,3.78
62,2,4.0,-inf,-inf,0.0,0.0,0,3.78
63,2,5.0,-inf,-inf,0.0,0.0,0,3.78
64,2,3.0,-inf,-inf,0.0,0.0,0,3.78
65,2,4.0,-inf,-inf,0.0,0.0,0,3.78
66,2,4.0,-inf,-inf,0.0,0.0,0,3.78
67,2,4.0,-inf,-inf,0.0,0.0,0,3.78
68,2,4.0,-inf,-inf,0.0,0.0,0,3.78
69,2,4.0,-inf,-inf,0.0,0.0,0,3.78
70,2,4.0,-inf,-inf,0.0,0.0,0,3.78
71,2,5.0,-inf,-inf,0.0,0.0,0,3.78
72,2,5.0,-inf,-inf,0.0,0.0,0,3.78
73,2,4.0,-inf,-inf,0.0,0.0,0,3.78
74,2,3.0,-inf,-inf,0.0,0.0,0,3.78
75,2,4.0,-1.877,-2.7163,0.1075,7.8107,8,3.84
0,3,5.0,-inf,-inf,0.0,0.0,0,3.78
1,3,4.0,-inf,-inf,0.0,0.0,0,3.78
2,3,4.0,-inf,-inf,0.0,0.0,0,3.78
3,3,5.0,-inf,-inf,0.0,0.0,0,3.78
4,3,5.0,-inf,-inf,0.0,0.0,0,3.78
5,3,4.0,-inf,-inf,0.0,0.0,0,3.78
6,3,4.0,-inf,-inf,0.0,0.0,0,3.78
7,3,4.0,-inf,-inf,0.0,0.0,0,3.78
8,3,3.0,-inf,-inf,0.0,0.0,0,3.78
9,3,3.0,-inf,-inf,0.0,0.0,0,3.78
10,3,3.0,-inf,-inf,0.0,0.0,0,3.78
11,3,4.0,-inf,-inf,0.0,0.0,0,3.78
12,3,5.0,-2.7524,-4.0057,0.3937,3.1831,8,3.94
13,3,2.0,-3.8443,-5.2465,0.6083,2.3051,8,2.48
14,3,5.0,-inf,-inf,0.0,0.0,0,3.78
15,3,4.0,-inf,-inf,0.0,0.0,0,3.78
16,3,4.0,-inf,-inf,0.0,0.0,0,3.78
17,3,5.0,-3.5488,-4.5049,0.243,3.9343,8,4.55
18,3,4.0,-inf,-inf,0.0,0.0,0,3.78
19,3,5.0,-inf,-inf,0.0,0.0,0,3.78
20,3,4.0,-inf,-inf,0.0,0.0,0,3.78
21,3,4.0,-3.2703,-4.6928,0.4011,3.5463,8,3.99
22,3,4.0,-inf,-inf,0.0,0.0,0,3.78
23,3,3.0,-inf,-inf,0.0,0.0,0,3.78
24,3,3.0,-inf,-inf,0.0,0.0,0,3.78
25,3,4.0,-inf,-inf,0.0,0.0,0,3.78
26,3,4.0,-3.2234,-3.648,0.0868,4.8902,8,4.11
27,3,2.0,-inf,-inf,0.0,0.0,0,3.78
28,3,3.0,-inf,-inf,0.0,0.0,0,3.78
29,3,3.0,-inf,-inf,0.0,0.0,0,3.78
30,3,4.0,-inf,-inf,0.0,0.0,0,3.78
31,3,5.0,-inf,-inf,0.0,0.0,0,3.78
32,3,4.0,-inf,-inf,0.0,0.0,0,3.78
33,3,5.0,-inf,-inf,0.0,0.0,0,3.78
34,3,4.0,-inf,-inf,0.0,0.0,0,3.78
35,3,1.0,-inf,-inf,0.0,0.0,0,3.78
36,3,4.0,-4.2421,-5.7687,0.8186,1.8649,8,3.73
37,3,1.0,-2.1936,-3.4724,0.3174,4.0284,8,1.85
38,3,4.0,-inf,-inf,0.0,0.0,0,3.78
39,3,2.0,-inf,-inf,0.0,0.0,0,3.78
40,3,1.0,-4.7854,-5.1591,0.5106,0.7319,8,2.29
41,3,4.0,-2.7677,-4.2582,0.5109,2.9172,8,3.47
42,3,3.0,-inf,-inf,0.0,0.0,0,3.78
43,3,5.0,-3.6832,-5.8908,0.6471,3.4116,8,4.81
44,3,4.0,-2.3446,-3.5315,0.3335,3.5593,8,3.18
45,3,4.0,-inf,-inf,0.0,0.0,0,3.78
46,3,5.0,-inf,-inf,0.0,0.0,0,3.78
47,3,5.0,-inf,-inf,0.0,0.0,0,3.78
48,3,4.0,-inf,-inf,0.0,0.0,0,3.78
49,3,2.0,-inf,-inf,0.0,0.0,0,3.78
50,3,4.0,-inf,-inf,0.0,0.0,0,3.78
51,3,5.0,-4.4486,-7.1174,0.4463,5.9806,8,4.56
52,3,2.0,-inf,-inf,0.0,0.0,0,3.78
53,3,5.0,-inf,-inf,0.0,0.0,0,3.78
54,3,4.0,-inf,-inf,0.0,0.0,0,3.78
55,3,5.0,-inf,-inf,0.0,0.0,0,3.78
56,3,4.0,-inf,-inf,0.0,0.0,0,3.78
57,3,4.0,-inf,-inf,0.0,0.0,0,3.78
58,3,2.0,-inf,-inf,0.0,0.0,0,3.78
59,3,3.0,-inf,-inf,0.0,0.0,0,3.78
60,3,4.0,-inf,-inf,0.0,0.0,0,3.78
61,3,5.0,-inf,-inf,0.0,0.0,0,3.78
62,3,2.0,-inf,-inf,0.0,0.0,0,3.78
63,3,5.0,-inf,-inf,0.0,0.0,0,3.78
64,3,5.0,-inf,-inf,0.0,0.0,0,3.78
65,3,4.0,-inf,-inf,0.0,0.0,0,3.78
66,3,4.0,-2.8993,-3.9668,0.4135,2.5814,8,3.9
67,3,5.0,-inf,-inf,0.0,0.0,0,3.78
68,3,2.0,-inf,-inf,0.0,0.0,0,3.78
69,3,4.0,-inf,-inf,0.0,0.0,0,3.78
70,3,5.0,-inf,-inf,0.0,0.0,0,3.78
71,3,4.0,-3.5179,-3.8072,0.0975,2.9657,8,4.18
72,3,4.0,-2.9817,-3.6263,0.1253,5.1444,8,4.16
73,3,4.0,-inf,-inf,0.0,0.0,0,3.78
74,3,3.0,-inf,-inf,0.0,0.0,0,3.78
75,3,4.0,-inf,-inf,0.0,0.0,0,3.78
0,4,5.0,-inf,-inf,0.0,0.0,0,3.78
1,4,4.0,-inf,-inf,0.0,0.0,0,3.78
2,4,4.0,-inf,-inf,0.0,0.0,0,3.78
3,4,5.0,-inf,-inf,0.0,0.0,0,3.78
4,4,5.0,-inf,-inf,0.0,0.0,0,3.78
5,4,3.0,-inf,-inf,0.0,0.0,0,3.78
6,4,4.0,-inf,-inf,0.0,0.0,0,3.78
7,4,4.0,-inf,-inf,0.0,0.0,0,3.78
8,4,3.0,-inf,-inf,0.0,0.0,0,3.78
9,4,3.0,-inf,-inf,0.0,0.0,0,3.78
10,4,3.0,-1.6125,-2.6005,0.1655,5.9691,8,3.57
11,4,4.0,-inf,-inf,0.0,0.0,0,3.78
12,4,5.0,-inf,-inf,0.0,0.0,0,3.78
13,4,4.0,-1.9418,-3.1191,0.2129,5.5288,8,3.64
14,4,5.0,-inf,-inf,0.0,0.0,0,3.78
15,4,1.0,-inf,-inf,0.0,0.0,0,3.78
16,4,4.0,-inf,-inf,0.0,0.0,0,3.78
17,4,4.0,-2.1366,-3.224,0.1183,9.1896,8,3.75
18,4,4.0,-inf,-inf,0.0,0.0,0,3.78
19,4,5.0,-inf,-inf,0.0,0.0,0,3.78
20,4,4.0,-inf,-inf,0.0,0.0,0,3.78
21,4,4.0,-3.2703,-4.7589,0.3794,3.9234,8,4.0
22,4,3.0,-inf,-inf,0.0,0.0,0,3.78
23,4,3.0,-inf,-inf,0.0,0.0,0,3.78
24,4,4.0,-inf,-inf,0.0,0.0,0,3.78
25,4,4.0,-inf,-inf,0.0,0.0,0,3.78
26,4,5.0,-inf,-inf,0.0,0.0,0,3.78
27,4,2.0,-inf,-inf,0.0,0.0,0,3.78
28,4,4.0,-inf,-inf,0.0,0.0,0,3.78
29,4,4.0,-inf,-inf,0.0,0.0,0,3.78
30,4,4.0,-inf,-inf,0.0,0.0,0,3.78
31,4,4.0,-inf,-inf,0.0,0.0,0,3.78
32,4,4.0,-inf,-inf,0.0,0.0,0,3.78
33,4,5.0,-inf,-inf,0.0,0.0,0,3.78
34,4,4.0,-inf,-inf,0.0,0.0,0,3.78
35,4,1.0,-inf,-inf,0.0,0.0,0,3.78
36,4,4.0,-4.8595,-6.5176,0.7069,2.3455,8,3.78
37,4,5.0,-inf,-inf,0.0,0.0,0,3.78
38,4,4.0,-3.4906,-5.3315,0.4747,3.8779,8,3.73
39,4,2.0,-inf,-inf,0.0,0.0,0,3.78
40,4,2.0,-inf,-inf,0.0,0.0,0,3.78
41,4,5.0,-3.6395,-5.7451,0.7348,2.8654,8,4.6
42,4,3.0,-inf,-inf,0.0,0.0,0,3.78
43,4,5.0,-3.6832,-6.1711,0.4246,5.8593,8,4.86
44,4,3.0,-2.1251,-3.2208,0.3699,2.9623,8,2.81
45,4,4.0,-inf,-inf,0.0,0.0,0,3.78
46,4,5.0,-inf,-inf,0.0,0.0,0,3.78
47,4,5.0,-inf,-inf,0.0,0.0,0,3.78
48,4,5.0,-inf,-inf,0.0,0.0,0,3.78
49,4,4.0,-inf,-inf,0.0,0.0,0,3.78
50,4,4.0,-inf,-inf,0.0,0.0,0,3.78
51,4,4.0,-3.2131,-4.7002,0.4982,2.9852,8,3.7
52,4,2.0,-inf,-inf,0.0,0.0,0,3.78
53,4,5.0,-inf,-inf,0.0,0.0,0,3.78
54,4,4.0,-inf,-inf,0.0,0.0,0,3.78
55,4,5.0,-inf,-inf,0.0,0.0,0,3.78
56,4,2.0,-inf,-inf,0.0,0.0,0,3.78
57,4,5.0,-inf,-inf,0.0,0.0,0,3.78
58,4,3.0,-inf,-inf,0.0,0.0,0,3.78
59,4,4.0,-inf,-inf,0.0,0.0,0,3.78
60,4,4.0,-inf,-inf,0.0,0.0,0,3.78
61,4,5.0,-inf,-inf,0.0,0.0,0,3.78
62,4,4.0,-inf,-inf,0.0,0.0,0,3.78
63,4,5.0,-inf,-inf,0.0,0.0,0,3.78
64,4,4.0,-inf,-inf,0.0,0.0,0,3.78
65,4,4.0,-inf,-inf,0.0,0.0,0,3.78
66,4,4.0,-2.5432,-3.4531,0.343,2.6526,8,3.99
67,4,3.0,-inf,-inf,0.0,0.0,0,3.78
68,4,3.0,-1.9385,-2.9727,0.2134,4.8453,8,3.29
69,4,4.0,-inf,-inf,0.0,0.0,0,3.78
70,4,4.0,-inf,-inf,0.0,0.0,0,3.78
71,4,5.0,-inf,-inf,0.0,0.0,0,3.78
72,4,5.0,-inf,-inf,0.0,0.0,0,3.78
73,4,4.0,-inf,-inf,0.0,0.0,0,3.78
74,4,1.0,-inf,-inf,0.0,0.0,0,3.78
75,4,4.0,-inf,-inf,0.0,0.0,0,3.78
